code,name,new_price,pre_close,change_rate,high,low,volume,amount,turnover,industry,area,macd_golden,kdj_golden,break_ma5,break_ma10,break_ma20,upper_volume,down_volume,upside_volume,reversing_hammer,win_3d,win_5d,win_10d,change_3d,change_5d,change_10d,technical_score,signals,trend
301276,嘉曼服饰,26.45,26.19,0.99,26.68,25.81,8971,23712181,1.95,纺织,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.18,-2.43,-5.23,0,[],弱势
301277,新天地,12.5,12.81,-2.42,12.69,12.48,9406,11820850,0.24,化学制药,河南省,0,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.11,0.24,-2.04,35,['均线突破(突破10日线/突破20日线)'],弱势
301278,快可电子,40.91,41.88,-2.32,41.8,40.63,14176,58340147,2.76,电源设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.86,7.66,4.76,0,[],弱势
301279,金道科技,30.26,31.22,-3.07,31.0,30.0,7079,21598942,0.72,通用设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.29,-3.32,-3.75,0,[],弱势
301280,珠城科技,56.92,58.9,-3.36,58.8,56.85,4576,26475247,1.14,电子器件,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.6,-3.53,-4.54,0,[],弱势
301283,聚胶股份,50.59,50.6,-0.02,51.1,49.65,4227,21426175,0.67,化学制品,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.16,5.33,1.98,10,[],温和
301286,侨源股份,58.24,59.74,-2.51,59.51,57.22,8018,46637551,0.5,化学原料,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.0,3.45,1.41,0,[],弱势
301287,康力源,45.32,45.06,0.58,46.75,44.51,6736,30839847,3.95,文娱用品,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.67,-0.44,-1.48,0,[],弱势
301288,*ST清研,19.9,20.2,-1.49,20.5,19.9,1859,3742159,0.24,专用设备,广东省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.12,1.53,4.79,35,['MACD金叉'],温和
301289,国缆检测,60.79,61.0,-0.34,61.24,60.25,2338,14200139,0.3,专业服务,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.12,1.33,2.0,0,[],弱势
301290,东星医疗,28.62,29.12,-1.72,29.1,28.52,5923,17040587,0.87,医疗器械,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.62,-3.05,-1.28,0,[],弱势
301291,明阳电气,58.28,57.95,0.57,58.8,56.65,41853,242269128,2.59,输变电设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.13,13.1,32.15,0,[],弱势
301292,海科新源,57.85,58.42,-0.98,58.95,56.99,31904,184732929,3.75,化学制品,山东省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.9,-4.91,0.78,15,['均线突破(突破10日线)'],弱势
301296,新巨丰,8.47,8.68,-2.42,8.59,8.45,22774,19395883,0.78,造纸印刷,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.94,-3.31,-5.78,0,[],弱势
301297,富乐德,39.31,40.05,-1.85,39.94,38.9,14538,57157669,0.43,专业服务,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.13,-2.26,-0.48,0,[],弱势
301298,东利机械,16.99,17.33,-1.96,17.2,16.89,10108,17209049,0.93,汽车,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.91,-0.35,-0.7,0,[],弱势
301299,卓创资讯,64.25,65.8,-2.36,65.25,63.78,7512,48539122,1.24,互联网服务,山东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',2.16,2.93,8.51,25,['放量上涨'],温和
301300,远翔新材,48.66,49.5,-1.7,48.88,47.7,8076,39024212,2.08,化学制品,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.52,5.78,6.57,10,[],温和
301301,川宁生物,11.24,11.35,-0.97,11.38,11.15,40812,45849845,0.66,生物医药,新疆维吾尔自治区,1,1,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.54,2.93,0.09,55,"['MACD金叉', 'KDJ金叉']",温和
301302,华如科技,29.72,24.77,19.98,29.72,29.72,56645,168348940,4.08,计算机软件,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',20.03,19.69,28.05,30,[],极强
301303,真兰仪表,16.41,16.56,-0.91,16.5,16.19,13812,22591688,1.36,通用设备,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.05,2.88,3.53,10,[],温和
301305,朗坤科技,28.4,27.25,4.22,29.6,26.9,65745,188331641,5.31,环保,广东省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',7.54,11.81,14.06,55,['MACD金叉'],极强
301306,西测测试,110.18,108.75,1.31,110.18,106.0,17091,185314281,2.93,专业服务,陕西省,0,0,0,1,1,1,0,0,0,b'\x00',b'\x00',b'\x00',5.9,9.72,3.65,70,"['均线突破(突破10日线/突破20日线)', '放量上涨']",强势
301307,美利信,36.13,36.9,-2.09,36.82,36.01,15697,57026187,1.44,通信设备,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.03,1.52,5.03,0,[],弱势
301308,江波龙,285.61,291.7,-2.09,288.87,280.18,20930,596597904,0.76,电子设备制造,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.08,-5.95,-0.83,0,[],弱势
301310,鑫宏业,38.79,39.46,-1.7,39.15,38.52,2391,9290517,0.48,输变电设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.92,-0.03,-0.56,0,[],弱势
301312,智立方,90.14,91.14,-1.1,95.65,89.34,26154,242639534,4.32,专用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',17.94,18.92,12.21,30,[],极强
301313,凡拓数创,32.46,33.75,-3.82,34.0,32.45,14246,46925717,1.89,计算机软件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.19,-5.86,7.73,0,[],弱势
301314,科瑞思,47.49,48.2,-1.47,48.48,47.08,5100,24418940,3.14,电子器件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.6,-1.7,-1.68,0,[],弱势
301315,威士顿,57.51,59.58,-3.47,58.5,57.02,8021,46388859,2.17,计算机软件,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.74,-5.57,-5.81,0,[],弱势
301316,慧博云通,48.15,49.76,-3.24,48.96,47.58,53647,259055951,1.34,计算机软件,浙江省,0,0,0,0,0,1,0,0,0,b'\x01',b'\x01',b'\x01',6.95,3.13,12.66,25,['放量上涨'],温和
301317,鑫磊股份,54.2,58.0,-6.55,57.6,54.13,45778,254408103,8.77,通用设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',14.47,16.56,42.41,30,[],极强
301318,维海德,29.98,30.68,-2.28,30.39,29.78,4690,14113950,0.53,电子设备制造,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.83,-2.15,1.83,0,[],弱势
301319,唯特偶,46.58,48.0,-2.96,47.79,46.32,6113,28704528,0.65,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.42,1.79,2.51,0,[],弱势
301321,翰博高新,22.22,22.5,-1.24,22.4,21.82,12682,28015193,0.86,光电子器件,安徽省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.32,3.11,-11.44,20,['均线突破(突破5日线)'],温和
301322,绿通科技,33.49,35.61,-5.95,35.44,32.91,26779,91228461,2.94,其他交运设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.25,6.69,11.04,20,[],强势
301323,新莱福,60.45,61.68,-1.99,61.07,60.01,7738,46893655,1.14,金属非金属新材料,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.14,4.28,11.94,0,[],弱势
301325,曼恩斯特,54.09,54.35,-0.48,55.05,53.06,7411,40129832,1.28,专用设备,广东省,1,1,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.88,4.32,2.08,55,"['MACD金叉', 'KDJ金叉']",温和
301327,华宝新能,56.92,57.32,-0.7,57.4,56.5,3888,22109847,0.51,电子器件,广东省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.68,0.49,0.04,10,['均线突破(突破5日线)'],弱势
301328,维峰电子,52.64,53.11,-0.88,53.97,51.12,7704,40924184,1.53,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.75,-0.45,1.0,0,[],弱势
301329,信音电子,25.22,25.74,-2.02,25.55,24.96,12447,31435189,2.08,电子器件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.88,4.21,2.94,10,[],温和
301330,熵基科技,38.33,39.31,-2.49,38.78,37.92,20402,78299715,1.05,计算机软件,广东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',-0.85,-0.75,3.26,15,['放量上涨'],弱势
301331,恩威医药,28.65,29.21,-1.92,29.2,28.52,4190,12064109,0.41,中药生产,西藏自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.67,-0.9,-8.47,0,[],弱势
301332,德尔玛,9.73,9.9,-1.72,9.85,9.72,13107,12815060,0.49,小家电,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.52,-0.1,-1.82,0,[],弱势
301335,天元宠物,27.91,28.93,-3.53,28.7,27.88,7630,21528877,1.51,文娱用品,浙江省,0,1,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.73,-2.21,-5.23,30,"['KDJ金叉', '均线突破(突破5日线)']",弱势
301336,趣睡科技,57.28,58.95,-2.83,58.86,57.0,4738,27383026,1.56,家具,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-6.08,-6.33,-6.79,0,[],弱势
301337,亚华电子,30.87,31.8,-2.92,31.56,30.7,6822,21191388,1.84,专业服务,山东省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.46,-3.32,0.26,15,['均线突破(突破10日线)'],弱势
301338,凯格精机,178.19,149.71,19.02,179.65,152.7,38364,648299883,6.49,专用设备,广东省,1,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',35.6,42.05,39.98,55,['MACD金叉'],极强
301339,通行宝,14.58,15.02,-2.93,14.88,14.51,23292,34111657,1.39,计算机软件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.8,-3.64,-1.88,0,[],弱势
301345,涛涛车业,208.55,214.1,-2.59,214.67,208.08,2818,59486040,0.97,其他交运设备,浙江省,0,1,1,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.55,0.26,-4.77,65,"['KDJ金叉', '均线突破(突破5日线/突破10日线/突破20日线)']",弱势
301349,信德新材,46.04,47.09,-2.23,46.88,45.8,4801,22228968,0.98,金属非金属新材料,辽宁省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.46,-1.58,-1.33,10,['均线突破(突破5日线)'],弱势
301357,北方长龙,150.78,136.07,10.81,155.0,145.0,48722,730773775,20.47,地面装备,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',11.75,13.22,17.99,30,[],极强
301358,湖南裕能,67.75,67.01,1.1,68.5,65.9,47856,322746648,0.63,金属非金属新材料,湖南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.23,-0.09,5.1,0,[],弱势
301359,东南电子,21.58,22.0,-1.91,22.15,21.5,6177,13437132,0.9,其他电气设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.18,0.19,0.19,0,[],弱势
301361,众智科技,39.26,39.74,-1.21,40.23,38.78,9370,36918335,3.08,输变电设备,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.47,6.83,5.68,10,[],温和
301362,民爆光电,108.88,95.99,13.43,112.98,96.51,48823,517780812,16.46,照明设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',19.53,36.1,12.11,30,[],极强
301365,矩阵股份,25.95,26.62,-2.52,26.4,25.85,15048,39227571,1.48,装修装饰,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.76,2.53,6.66,10,[],温和
301367,瑞迈特,80.02,79.73,0.36,80.78,78.5,2981,23766735,0.43,医疗器械,北京,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.3,3.56,-3.59,10,['均线突破(突破5日线)'],弱势
301368,丰立智能,60.9,63.32,-3.82,62.3,60.89,8489,52089466,1.32,通用设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.94,-7.18,-4.41,0,[],弱势
301369,联动科技,132.24,131.9,0.26,133.35,128.28,2775,36358672,0.76,半导体,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.23,1.47,13.78,10,[],温和
301370,国科恒泰,11.49,11.71,-1.88,11.6,11.45,13775,15858951,0.43,医疗器械,北京,0,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.12,0.61,-0.61,20,['均线突破(突破20日线)'],弱势
301371,敷尔佳,24.21,24.72,-2.06,24.48,24.13,5584,13562547,0.72,化学制品,黑龙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.51,-2.69,-5.72,0,[],弱势
301373,凌玮科技,44.98,46.85,-3.99,46.04,44.3,28774,129427740,7.48,化学制品,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.63,25.54,28.99,10,[],温和
301376,致欧科技,18.32,18.98,-3.48,18.8,18.31,8510,15762736,0.44,家具,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.37,-8.58,-7.85,0,[],弱势
301378,通达海,37.06,38.28,-3.19,37.95,36.9,9170,34288536,2.0,计算机软件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.01,-6.63,-8.72,0,[],弱势
301379,天山电子,28.53,29.26,-2.49,29.12,28.33,14236,40798342,1.12,计算机硬件,广西壮族自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.94,2.63,6.93,0,[],弱势
301380,挖金客,36.9,38.33,-3.73,37.88,36.81,10105,37634030,1.25,互联网服务,北京,0,0,1,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.2,-3.96,-0.16,45,['均线突破(突破5日线/突破10日线/突破20日线)'],弱势
301381,赛维时代,21.2,22.18,-4.42,21.8,21.2,15936,34239822,0.82,互联网商务,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.1,-4.46,-3.85,0,[],弱势
301382,蜂助手,35.93,37.89,-5.17,37.15,35.8,59356,216165812,3.37,互联网服务,广东省,0,1,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.34,-5.75,-3.93,45,"['KDJ金叉', '均线突破(突破5日线/突破10日线)']",弱势
301383,天键股份,34.15,34.19,-0.12,35.57,33.75,9713,33583295,1.38,消费电子设备,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.24,-1.44,-0.52,0,[],弱势
301387,光大同创,61.25,61.82,-0.92,62.09,59.98,6485,39431146,1.52,消费电子设备,广东省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.84,-0.16,-2.09,25,['均线突破(突破10日线)'],温和
301389,隆扬电子,53.08,54.32,-2.28,54.78,52.93,20692,111008639,2.45,电子元件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-8.36,-0.67,12.08,0,[],弱势
301390,经纬股份,40.19,40.66,-1.16,40.49,39.7,3031,12172776,0.99,专业服务,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.5,0.68,4.66,0,[],弱势
301391,卡莱特,81.36,77.89,4.46,83.0,76.66,10066,81935508,1.08,计算机硬件,广东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',9.78,9.96,13.87,45,['放量上涨'],极强
301392,汇成真空,112.21,113.93,-1.51,113.84,111.0,5320,59635983,1.3,通用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.51,-1.32,-3.02,0,[],弱势
301393,昊帆生物,50.12,51.59,-2.85,51.32,50.12,2882,14571274,0.68,化学制药,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.71,-4.81,-8.36,0,[],弱势
301396,宏景科技,105.13,105.1,0.03,108.29,103.11,58246,616298255,7.66,专业服务,广东省,0,0,1,0,0,0,0,0,0,b'\x01',b'\x00',b'\x01',17.07,7.1,16.72,30,['均线突破(突破5日线)'],强势
301398,星源卓镁,62.97,64.24,-1.98,63.26,61.52,10021,62388140,2.69,汽车,浙江省,0,0,0,0,1,1,0,0,0,b'\x00',b'\x00',b'\x00',5.92,8.46,7.07,55,"['均线突破(突破20日线)', '放量上涨']",强势
301408,华人健康,18.96,19.38,-2.17,19.22,18.87,24778,47143551,1.08,医药商业,安徽省,0,1,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.07,-4.24,-6.14,20,['KDJ金叉'],弱势
301413,安培龙,140.79,145.31,-3.11,143.19,140.0,6584,93061159,1.12,通用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.12,-12.64,-19.7,0,[],弱势
301418,协昌科技,40.43,40.85,-1.03,40.88,40.13,3440,13919943,1.17,消费电子设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.66,0.9,2.33,0,[],弱势
301419,阿莱德,36.0,36.3,-0.83,36.5,35.62,8456,30556094,1.07,通信设备,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.55,0.7,5.05,0,[],弱势
301421,波长光电,97.68,98.8,-1.13,98.6,96.15,7168,69849714,1.55,光电子器件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.53,2.83,5.1,0,[],弱势
301428,世纪恒通,34.17,35.51,-3.77,34.96,34.09,16057,55258010,2.62,互联网服务,贵州省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.17,-8.07,-9.87,0,[],弱势
301429,森泰股份,21.36,21.61,-1.16,21.55,21.19,3905,8344510,0.89,化学新材料,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.07,0.52,1.47,0,[],弱势
301439,泓淋电力,17.16,17.35,-1.1,17.33,16.91,22221,38111018,1.21,输变电设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.42,4.83,4.63,10,[],温和
301446,福事特,44.15,45.68,-3.35,45.0,43.59,11544,51177798,3.63,通用设备,江西省,0,1,1,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.85,2.22,-1.25,65,"['KDJ金叉', '均线突破(突破5日线/突破10日线/突破20日线)']",弱势
301448,开创电气,45.05,46.23,-2.55,46.0,44.88,2516,11401973,0.52,通用设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.12,2.88,0.4,0,[],弱势
301449,天溯计量,78.4,80.1,-2.12,79.58,78.2,2667,21022278,1.92,专业服务,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.01,0.84,0.06,0,[],弱势
301456,盘古智能,31.11,31.37,-0.83,31.31,30.79,3334,10346255,0.55,专用设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.1,3.7,4.82,10,[],温和
301459,丰茂股份,41.18,42.53,-3.17,41.99,41.01,5978,24756155,2.29,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.22,-3.99,-6.41,0,[],弱势
301468,博盈特焊,73.8,77.05,-4.22,76.94,73.38,27651,207518722,3.69,专用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.74,5.22,11.84,0,[],弱势
301469,恒达新材,36.78,38.19,-3.69,37.4,36.0,15703,57441972,3.41,造纸印刷,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-11.8,-2.26,10.85,0,[],弱势
301479,弘景光电,87.59,88.87,-1.44,88.87,87.3,1978,17398339,0.94,光电子器件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.24,0.01,2.21,0,[],弱势
301486,致尚科技,212.01,206.32,2.76,215.46,197.0,25490,531333592,3.52,消费电子设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.03,-9.35,2.66,0,[],弱势
301488,豪恩汽电,140.16,146.0,-4.0,143.34,137.6,5299,74483449,2.26,电子设备制造,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-6.59,-9.05,-4.2,0,[],弱势
301489,思泉新材,191.74,189.0,1.45,192.49,182.28,11630,218527801,2.44,电子器件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.96,8.2,25.46,30,[],极强
301498,乖宝宠物,60.22,61.67,-2.35,61.02,60.2,6840,41457882,0.38,食品,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.54,-0.99,-8.47,0,[],弱势
301499,维科精密,32.44,32.78,-1.04,32.9,31.99,7684,24968703,2.22,汽车,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.18,3.25,7.52,0,[],弱势
301500,飞南资源,23.81,21.59,10.28,24.38,21.6,193950,442392031,13.46,环保,广东省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',13.54,24.08,22.8,55,['MACD金叉'],极强
301501,恒鑫生活,41.84,42.43,-1.39,42.08,41.81,3036,12729318,0.82,其他轻工,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.56,-1.65,-6.94,0,[],弱势
301502,华阳智能,47.44,48.5,-2.19,48.13,47.0,2628,12494290,1.11,电机,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.19,0.51,1.69,0,[],弱势
301503,智迪科技,38.7,39.52,-2.07,39.49,38.6,2586,10079083,0.8,电子设备制造,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.27,-1.55,-1.5,0,[],弱势
301505,苏州规划,26.26,26.1,0.61,26.51,25.49,13386,34597694,1.79,专业服务,江苏省,0,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',3.71,4.75,4.58,30,['均线突破(突破20日线)'],温和
301507,民生健康,15.18,15.64,-2.94,15.49,15.16,17976,27474680,1.63,生物医药,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.86,-2.06,-3.44,0,[],弱势
301509,金凯生科,38.14,39.22,-2.75,38.98,38.05,8409,32353087,1.48,生物医药,辽宁省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.65,-4.32,-3.12,0,[],弱势
301510,固高科技,36.8,38.34,-4.02,37.67,36.51,35799,132822120,1.28,通用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.49,-6.93,-0.59,0,[],弱势
301511,德福科技,38.18,37.78,1.06,39.87,37.78,168094,651051195,4.49,电子设备制造,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.5,22.41,34.48,20,[],强势
301515,港通医疗,25.42,26.08,-2.53,25.9,25.12,6539,16682516,1.0,医疗器械,四川省,0,0,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.36,-0.9,-0.51,25,['均线突破(突破5日线/突破10日线)'],弱势
301516,中远通,16.9,17.24,-1.97,17.18,16.83,9305,15782654,1.33,电源设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.59,0.96,2.74,0,[],弱势
301519,舜禹股份,15.25,15.55,-1.93,15.47,15.12,8107,12387765,1.07,水务,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.99,3.11,1.46,0,[],弱势
301520,万邦医药,43.74,44.71,-2.17,44.56,43.71,3303,14564728,1.47,生物医药,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.8,-1.86,-2.1,0,[],弱势
301522,上大股份,41.72,42.5,-1.84,42.38,41.3,41246,171962591,1.47,金属制品,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.96,7.61,7.94,20,[],强势
301525,儒竞科技,86.2,87.7,-1.71,87.53,86.11,2748,23795118,0.56,其他电气设备,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.09,1.11,3.86,10,[],温和
301526,国际复材,14.16,14.09,0.5,14.55,13.94,595791,845497406,4.24,金属非金属新材料,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-10.15,11.85,56.81,0,[],弱势
301528,多浦乐,70.44,70.98,-0.76,70.82,69.52,1804,12664276,0.57,通用设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.41,1.15,7.05,10,[],温和
301529,福赛科技,124.53,127.1,-2.02,127.1,123.21,3519,44095559,0.78,汽车,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.41,-4.58,-11.67,0,[],弱势
301533,威马农机,36.56,37.07,-1.38,36.8,36.33,3849,14067295,1.35,专用设备,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.97,-2.19,-3.28,0,[],弱势
301535,浙江华远,27.45,28.14,-2.45,27.88,27.35,13312,36755123,2.09,汽车,浙江省,0,1,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.45,3.2,-0.9,20,['KDJ金叉'],弱势
301536,星宸科技,79.96,83.73,-4.5,82.78,79.51,49621,400718218,2.65,半导体,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',9.68,12.68,19.7,30,[],极强
301538,骏鼎达,83.81,84.48,-0.79,84.86,82.32,3632,30448704,1.16,化学制品,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.69,-4.13,-2.02,0,[],弱势
301539,宏鑫科技,21.25,21.8,-2.52,21.53,21.06,7258,15475314,0.97,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.32,-0.47,0.66,0,[],弱势
301548,崇德科技,90.56,94.0,-3.66,92.82,89.9,6251,56986477,2.38,通用设备,湖南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.28,3.72,33.41,0,[],弱势
301550,斯菱智驱,164.96,167.21,-1.35,168.53,160.99,11245,186055626,0.8,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.62,-6.1,-7.33,0,[],弱势
